"state","S1","S2","S3","executionTime"
1,0.999999989525229,9.79492608196934e-10,9.49527833600292e-09,76.6748509894081
1,0.999999973656466,1.48244072390023e-10,2.61952901920258e-08,75.2554413111194
2,2.4953203500214e-15,0.999999999999998,7.40776608482285e-32,117.435461271292
2,1.16255408503417e-12,0.999999999998837,7.41122380299924e-28,111.882924816003
1,0.999999831266318,1.63008867477069e-07,5.72481416785061e-09,79.5574261890507
1,0.999999912513352,1.65784597539324e-11,8.74700700965747e-08,73.6082470263654
1,0.999999878077312,9.15557485016869e-12,1.21913532286841e-07,73.1617626073159
1,0.999999134292522,2.97319172023529e-13,8.65707180261359e-07,70.5839772538943
1,0.999999984140483,3.93079038074174e-10,1.54664375708798e-08,75.9885297960392
2,5.74361702951834e-14,0.999999999999942,3.18872481172236e-30,115.089923444338
1,0.999999884067139,5.35677749344157e-10,1.15397183063149e-07,75.2597709782339
2,1.31072945638704e-14,0.999999999999987,5.37706679161634e-31,116.19500453461
3,0.00409086144875912,9.22071326927311e-27,0.995909138551241,50.3338762140538
3,2.51257744240311e-09,1.68302278365798e-39,0.999999997487423,38.8315460340106
3,9.01142954814681e-07,7.27969060493092e-34,0.999999098857045,44.1887984874397
3,1.12623174588005e-05,2.1708843828266e-31,0.999988737682541,46.5828654051055
3,8.54687779589899e-07,6.46586013106486e-34,0.99999914531222,44.1392643825644
3,0.000310899151005218,4.40390849872694e-28,0.999689100848995,49.8246792817689
2,5.6149698604603e-14,0.999999999999944,1.49454559134477e-28,113.992639858515
3,0.0011362014148996,4.72312096627818e-28,0.9988637985851,49.0587754200703
2,1.71943821149867e-20,1,3.47958527085444e-36,125.205259868085
1,0.999999962133975,2.17657801606471e-08,1.61002443217606e-08,78.0443799445408
1,0.999999877268662,9.04832175700328e-12,1.22722289951604e-07,73.1529012100162
1,0.999999877349278,9.05892519018022e-12,1.22641662976606e-07,73.1537819466645
1,0.999999711523993,1.99846211532572e-12,2.88474008043962e-07,72.0171364386005
1,0.999999926192172,2.25090802522508e-11,7.37853192530707e-08,73.8382049601294
1,0.999999300172783,6.9949595492308e-07,3.31261831016421e-10,81.6125629315699
1,0.999999594397004,1.10216041541028e-12,4.05601893981779e-07,71.5695348376562
1,0.999999943128182,3.60581124732198e-11,5.68357602886276e-08,74.1925214371079
1,0.999999987821419,6.84235180552768e-10,1.14943456193378e-08,76.4051981659356
1,0.999936805685444,6.31942756697867e-05,3.88860606939121e-11,84.9949590464724
3,3.46569700989032e-06,4.19773021744078e-35,0.99999653430299,42.1425434236666
2,1.76315327469059e-15,0.999999999999998,2.28667292037733e-30,116.581305735435
2,1.53877933837913e-18,1,7.10774899477947e-35,122.00468101771
2,4.18981549006726e-17,1,3.30574909517576e-33,119.534921080783
3,6.89795637837076e-05,7.76221510141978e-31,0.999931020436216,46.3356616849909
3,0.000245015336583267,2.53624878059672e-28,0.999754984663417,49.5880953828088
3,1.57993559214351e-05,4.68838370968695e-31,0.999984200644078,46.9084173112149
3,2.0932627595154e-06,4.83061293892901e-33,0.999997906737241,44.9810450564295
3,6.07934200789509e-08,1.81042439911565e-36,0.99999993920658,41.6971471807217
3,2.35359457869991e-05,1.1630115149963e-30,0.999976464054213,47.2931874009604
3,1.51759813251646e-05,4.27782769299784e-31,0.999984824018675,46.8696431980992
3,4.56633838717944e-07,1.59207405292631e-34,0.999999543366161,43.5545318074983
3,1.06303534993068e-07,6.23061061458544e-36,0.999999893696465,42.2083710847688
2,9.12520908976099e-12,0.999999999990875,8.01176949326978e-26,110.183335695903
3,0.000219204087845141,1.0794419548817e-29,0.999780795912155,47.4494859456333
3,7.01006599561842e-06,7.40279848116509e-32,0.999992989934004,46.1287894644636
3,1.67229588902014e-07,1.70158325179544e-35,0.999999832770411,42.6248181754966
3,6.91191086366545e-08,2.40394738718686e-36,0.999999930880891,41.8143307860891
3,5.90375770667905e-06,5.01698487083602e-32,0.999994096242293,45.9648309922582
3,2.79282986221475e-08,3.25992479770895e-37,0.999999972071701,40.9899352568856
3,5.37476042901942e-08,1.3793348376378e-36,0.999999946252396,41.5848121086259
3,5.11973193757221e-05,6.88083846787353e-30,0.999948802680624,48.0480864797006
3,1.17243290666219e-05,2.37857292008983e-31,0.999988275670933,46.6214711623983
3,1.98890560695344e-06,4.30549638513604e-33,0.999998011094393,44.9327863272982
1,0.999999801019524,1.45466208295977e-07,5.35142681123648e-08,79.3136154860084
1,0.999999991612521,2.20378093866607e-09,6.18369816999703e-09,77.2843512142549
1,0.999999964112521,8.35762088063065e-11,3.58039026443908e-08,74.8245692580723
2,1.02239060779767e-19,1,6.12886640593291e-37,124.986225497367
2,3.20543508448565e-17,1,2.41555330715072e-33,119.73512345541
3,0.000298508016526741,2.18710636640078e-29,0.999701491983473,47.7492707888671
1,0.999944922723363,4.76222037651692e-13,5.50772761606628e-05,69.817847284255
1,0.999999991735352,3.06269509894462e-09,5.20195290111951e-09,77.5317176084507
3,9.9409751255069e-06,4.35552888268946e-34,0.999990059024874,43.1132208035155
2,6.97061035719275e-15,0.999999999999993,1.19211116818798e-29,115.553247782272
3,7.84637671216391e-05,1.03987419905105e-30,0.999921536232878,46.4591058591552
3,9.11675499539254e-07,7.47168816566567e-34,0.9999990883245,44.199677060153
3,2.12946457083106e-06,5.02068464332019e-33,0.999997870535429,44.9972312497039
3,9.48045891688864e-07,8.15613544523947e-34,0.999999051954108,44.2363082406812
3,0.00117879567789215,9.8185866393435e-27,0.998821204322108,51.1608052161297
3,2.8979387573726e-06,1.00515126735066e-32,0.999997102061243,45.288571981351
3,2.51464001645166e-07,4.21304190456209e-35,0.999999748535998,43.0013022502021
3,2.41965644834711e-06,6.69411634003024e-33,0.999997580343552,45.1179172333774
3,1.80859478946919e-06,3.47682712340245e-33,0.999998191405211,44.843170129947
3,4.40772114103831e-06,2.59038652086388e-32,0.999995592278859,45.6865236266635
3,5.12831820486649e-07,2.06303030271393e-34,0.999999487168179,43.6625317883888
3,3.69344600424475e-07,9.91821773542465e-35,0.9999996306554,43.3574348306618
2,3.55710974217702e-15,0.999999999999996,5.3052856670392e-30,116.056415399454
2,1.95686979457929e-16,1,2.02860499998684e-32,118.38263139043
3,1.93783424601233e-08,1.01825526192105e-38,0.999999980621658,38.8072627275875
3,3.10167323748923e-07,6.72110853713174e-35,0.999999689832676,43.1955082253224
3,3.76855698773844e-07,1.03735514436517e-34,0.999999623144301,43.3761212468743
3,1.06039443151531e-09,2.58999767298384e-40,0.999999998939606,38.0694956390531
1,0.999999836838686,2.21959756820701e-08,1.40965338604813e-07,77.9008041600304
1,0.99999986924289,8.082876601752e-12,1.30749026802086e-07,73.0680506735305
1,0.999999745751901,2.53701888942367e-07,5.46210296567756e-10,80.8506651256633
1,0.999991801291109,6.78819714867363e-15,8.19870888432943e-06,67.7402272286718
1,0.999999861246338,1.38013901866598e-07,7.39759595357119e-10,80.3932764540396
3,7.7084597486494e-06,2.47333900532746e-34,0.999992291540251,42.8780394609834
3,3.64656568874981e-06,1.68806858607353e-32,0.999996353434311,45.5064214267425
3,4.23039853761611e-06,2.3608328898072e-32,0.999995769601462,45.6474840995095
3,0.000214705027035747,1.86837232946963e-28,0.999785294972964,49.457178701201
3,7.69799238644073e-07,5.11577729297462e-34,0.999999230200761,44.0414399742419
3,1.92713241242167e-05,7.3716240175032e-31,0.999980728675876,47.0999943574952
3,2.69085860805957e-10,1.3426301215416e-41,0.999999999730914,36.8696398972965
3,1.75613280547109e-06,3.25414289196968e-33,0.999998243867194,44.8154293647427
3,1.69370452469411e-06,2.99981889159883e-33,0.999998306295475,44.7813290663634
3,1.6427923861671e-06,2.80091726300053e-33,0.999998357207614,44.7525849217162
3,1.49067885888927e-07,1.31837490169073e-35,0.999999850932114,42.5189771501444
3,8.81159755728881e-09,2.59609728094714e-38,0.999999991188402,39.9502890373383
3,0.000102220229062778,3.36983388267845e-29,0.999897779770937,48.7249837171787
3,3.20252084286356e-07,7.2176344556713e-35,0.999999679747916,43.2251589808056
3,3.55335693310952e-06,1.59222299824558e-32,0.999996446643067,45.4818484032436
2,2.77280792954442e-17,1,1.67498737638892e-32,119.686064726906
1,0.999999869029878,1.24402686420954e-07,6.56743583694816e-09,79.3543369750391
1,0.999999932118975,2.61779978611041e-11,6.78548473733078e-08,73.9517476179703
1,0.999997082464902,3.78392299494431e-14,2.91753505991427e-06,69.0330818898187
1,0.999999983646118,3.69720066889732e-10,1.59841617879437e-08,75.9424749936803
1,0.999999985010428,4.40494916619913e-10,1.45490768230935e-08,76.0741429797294
1,0.99999997092455,1.23337169521886e-10,2.89521126231136e-08,75.1171544511377
1,0.999999976863055,2.12292063940314e-08,1.90773828322653e-09,78.9867141477947
2,9.50818812398476e-12,0.999999999990492,1.66928095411955e-27,111.2673377118
1,0.999988198868983,1.5772013070855e-13,1.18011308594544e-05,69.1448664255899
2,7.95978527459435e-17,1,1.27499870480901e-33,120.01123239956
3,2.96576209453267e-05,1.14874999623947e-31,0.999970342379055,45.5308386790135
3,2.22770374532877e-05,1.02590683194262e-30,0.999977722962547,47.2400221452293
3,8.97995854287756e-05,2.50099263503013e-29,0.999910200414571,48.5977763601346
3,5.58843238267162e-06,4.43081858475343e-32,0.999994411567617,45.9124934557105
3,8.1486288689646e-10,1.46490295375088e-40,0.999999999185137,37.8379679995537
1,0.999999015657061,5.78436902367759e-10,9.8376450176657e-07,75.1591670311863
2,1.09722620506006e-15,0.999999999999999,2.79277951290169e-32,118.049825807139
1,0.999999842274537,3.03054164989191e-10,1.57422408366018e-07,74.8315155682866
2,1.75933815425338e-09,0.999999998240662,1.18538311491273e-24,107.359551921398
2,6.66390575099777e-10,0.999999999333609,2.15950141977221e-24,107.12886814953
1,0.999816465606948,1.7442588257804e-15,0.000183534393049835,65.7551090322018
1,0.999692103684388,2.05599106773739e-17,0.000307896315612041,63.3748670905881
1,0.99994776511297,3.36475849882771e-16,5.22348870297495e-05,65.4790242539533
3,7.12587894823668e-11,3.23844911925699e-45,0.999999999928741,32.7043829020396
3,7.60162694924487e-13,5.17875522419326e-47,0.99999999999924,31.8844002428102
3,1.04960324612107e-12,1.01939439631013e-46,0.99999999999895,32.1524697711402
3,2.63713280469259e-16,3.69411948342943e-54,1,25.4636647236363
1,0.998947483353489,3.61517568157636e-15,0.00105251664650739,66.1458114568034
3,1.68046202897829e-11,1.55889653170378e-46,0.999999999983195,31.5031000962814
3,2.2309194311089e-12,4.97983561554686e-46,0.999999999997769,32.7815580901962
1,0.999971654980812,1.48053689912303e-12,2.8345017707875e-05,70.6711286286177
1,0.999999986399298,5.38664737689585e-10,1.30620375009327e-08,76.2253846152098
1,0.999540039648844,1.10378460965554e-17,0.000459960351155903,62.9066226826642
1,0.999997314506184,4.34896258537706e-14,2.68549377225179e-06,69.1377976410525
2,4.55874502691971e-12,0.999999999995441,6.71392915164543e-28,111.817438048056
1,0.999751101582907,1.07126843054912e-15,0.000248898417091456,65.3882087281256
1,0.999999336699679,4.70078364661333e-13,6.63299850453022e-07,70.9285722555632
2,7.29672594084278e-10,0.999999999270327,3.87242213368307e-25,108.018476725996
1,0.999987854388576,1.50276022872858e-13,1.21456112734356e-05,69.1084895955781
3,1.94735950961309e-10,2.70291535168393e-44,0.999999999805264,33.5483215489643
3,1.27033072250971e-08,5.78219021403885e-38,0.999999987296693,40.2787868425562
1,0.999995941150721,4.44572758230439e-11,4.05880482161931e-06,73.2299260166388
2,5.76673652054291e-11,0.999999999942333,1.58002604406224e-26,109.918284825863
2,5.27592107141899e-09,0.999999994724079,3.06643587817159e-23,105.579528780753
3,1.556760866939e-14,1.43347483364434e-51,0.999999999999984,27.0476126482485
3,1.14914944290063e-13,9.98916197175024e-49,0.999999999999885,30.3277143511059
3,1.92068969422184e-14,2.44143897163511e-50,0.999999999999981,28.8738142304195
3,6.24807673045524e-14,2.813493310024e-49,0.999999999999937,29.8303450882098
2,2.57635077500249e-09,0.999999997423649,1.02633672883954e-22,105.958585801726
2,1.52994260537269e-11,0.999999999984701,1.83013340856736e-26,109.954183729573
3,9.89611313218052e-10,1.6569798030352e-41,0.999999999010389,36.2037716316446
2,6.79965994857384e-11,0.999999999932003,9.99572827723867e-25,108.679976803341
1,0.999994552322329,5.83601835359821e-13,5.44767708703059e-06,70.1292287200343
1,0.999996818252916,3.27198216677927e-14,3.18174705172626e-06,68.9237078365557
2,7.06500252334768e-11,0.99999999992935,2.03785781440261e-26,109.766306116718
1,0.999961838234947,2.23871203389549e-14,3.81617650307182e-05,67.6758229931982
2,2.13834074888349e-10,0.999999999786166,8.2013982038287e-26,108.937329996079
2,1.82762191496998e-09,0.999999998172378,7.84820751257814e-24,106.373422566856
2,3.42877957428467e-15,0.999999999999997,6.13923332941266e-31,116.241411193415
3,2.80730379557723e-11,8.47504331634496e-45,0.999999999971927,33.1689790246688
3,3.52985794737251e-15,7.43612014786453e-52,0.999999999999997,27.5143310466098
3,7.80429456771145e-13,5.4726420755557e-47,0.99999999999922,31.9062372946609
3,1.80908973165818e-09,8.24527173320555e-40,0.99999999819091,38.540700790025
3,3.72557128717098e-11,1.94446826405999e-43,0.999999999962744,35.1638051607718
3,1.02353162475743e-09,2.39901959231772e-40,0.999999998976468,38.0383617793874
3,4.23154472266483e-10,3.5593091146155e-41,0.999999999576846,37.2641834500123
3,5.59840224658048e-10,6.51037976417389e-41,0.99999999944016,37.5088924484387
3,2.00352700949557e-12,3.97068418473818e-46,0.999999999997996,32.6916385386447
3,1.7691635400731e-08,1.19549190213596e-37,0.999999982308365,40.5771785840394
3,5.57122295469696e-15,1.90057949770648e-51,0.999999999999994,27.8789495939147
3,1.04570642488623e-13,8.20834132057563e-49,0.999999999999895,30.2505707545739
3,4.44137128917593e-15,1.192323072804e-51,0.999999999999995,27.6977127911837
3,1.27447827488955e-14,1.04626424834824e-50,0.999999999999987,28.5431437895349
3,1.47565984990603e-11,2.70932209538366e-44,0.999999999985243,34.374256595186
3,8.53591771852112e-16,4.05496166125245e-53,0.999999999999999,26.3875994449371
3,3.47421099354488e-13,1.00470115745788e-47,0.999999999999653,31.2365696630299
3,1.08337545952829e-15,6.60215580624124e-53,0.999999999999999,26.5760290675253
2,1.46176725085605e-10,0.999999999853823,2.63262859869506e-24,108.10700760383
3,4.32970147119921e-14,1.17177105508786e-50,0.999999999999957,27.8631310211915
2,1.0280603635059e-11,0.999999999989719,9.30005396950852e-26,110.094105449054
1,0.99961829221282,5.42546724588363e-16,0.000381707787179918,64.876173760394
1,0.990417132328156,1.10085354473912e-19,0.00958286767184435,59.4430838647704
1,0.999986136064048,2.8673379449971e-15,1.38639359486155e-05,67.0916741592481
1,0.999998771778463,1.63466919131394e-13,1.22822137375651e-06,70.1339691240595
1,0.999999955231556,4.34441150551264e-08,1.32432908754995e-09,79.5248040695202
1,0.999998935833344,2.08793405119087e-13,1.06416644684323e-06,70.3180802189297
1,0.999995290426331,1.69994184767371e-14,4.70957365187125e-06,68.4310108135218
3,2.4457266424788e-09,5.87269797831862e-42,0.999999997554273,35.7026990795157
2,1.12664053615653e-11,0.999999999988734,1.04291462340823e-25,110.025570846222
1,0.999999880420219,5.05641712089125e-10,1.190741397818e-07,75.2163884221277
1,0.999998523443329,1.19489753217452e-13,1.47655655142137e-06,69.8982105666372
1,0.999998900810877,1.97554820391637e-13,1.09918892556796e-06,70.2764571008934
2,5.41693459119104e-11,0.999999999945831,1.46092963903233e-26,109.96512193308
3,5.82511249533847e-11,3.96640472829245e-44,0.999999999941749,33.7837598058401
3,9.22233981786687e-12,9.99365041363794e-45,0.999999999990778,33.9757548961671
3,2.59109480540407e-11,8.96947226822595e-44,0.999999999974089,34.8535098114115
3,9.16895043676131e-11,1.33198610512504e-42,0.99999999990831,35.9373338290626
3,1.37873361054522e-13,1.45974080963815e-48,0.999999999999862,30.4768265346388
1,0.999962076675706,8.99074320090174e-13,3.7923323394951e-05,70.2959105977649
1,0.999828496771671,5.12573934848786e-17,0.00017150322832905,64.0625666063082
1,0.999999940428469,3.31509847192399e-11,5.95383802154068e-08,74.1293162864449
1,0.999987148234243,3.24552512302991e-15,1.28517657535906e-05,67.1849137302635
1,0.999980540990612,1.65082110613611e-15,1.945900938675e-05,66.676153117443
1,0.999845427557092,6.03388676787438e-17,0.000154572442907608,64.1853607212463
2,2.17105544828885e-09,0.999999997828945,1.54973511361071e-24,107.202111198433
3,1.34451452924494e-11,1.79568153318528e-45,0.999999999986555,32.5524986141589
3,7.66726208604242e-16,3.25639084828495e-53,0.999999999999999,26.3028678465407
2,8.70513590746053e-10,0.999999999129486,2.55299990420146e-23,106.771092094028
2,1.90169788725211e-10,0.99999999980983,4.38193880291607e-25,108.067712370025
3,6.45396015095965e-15,2.36417653588371e-52,0.999999999999993,26.3502951051141
2,3.25132254081386e-10,0.999999999674868,7.26740283908472e-24,107.508497625418
2,5.55945540818133e-11,0.999999999944405,9.2567216805241e-26,108.988383752743
3,3.91474327621686e-11,1.71086704943034e-44,0.999999999960853,33.4485992256654
3,1.15878192176067e-07,7.54231243838975e-36,0.999999884121808,42.2875047719845
2,4.95005314830651e-11,0.999999999950499,6.69614646687855e-25,108.917634785912
2,7.23334289565063e-13,0.999999999999277,4.12530706536564e-28,112.237985364608
3,4.09858307753067e-07,8.13166335081847e-36,0.999999590141692,41.5495243590303
3,4.11562719799542e-10,3.35244795508128e-41,0.999999999588437,37.2399326845448
3,4.20993163398478e-15,1.06808657096989e-51,0.999999999999996,27.6549618539016
3,9.42759843943073e-15,5.616954016368e-51,0.999999999999991,28.3007058263483
3,2.12068193902527e-11,5.85606108412318e-44,0.999999999978793,34.6827113842073
3,9.51155528959271e-13,8.28928294865291e-47,0.999999999999049,32.0705664854145
3,7.46249959636507e-16,3.08118824823538e-53,0.999999999999999,26.2815067233454
2,3.87393058754002e-09,0.999999996126069,1.73486780661923e-22,105.653122742424
1,0.99998373388697,9.21128882276736e-14,1.62661129375928e-05,68.7402166475872
3,3.67173892157253e-12,6.51548355199373e-48,0.999999999996328,30.252525426051
3,7.14472310191677e-09,1.64149543593306e-38,0.999999992855277,39.762458687067
3,2.30782842137171e-10,9.65026763777968e-42,0.999999999769217,36.7361564082506
3,6.7546299630242e-12,5.16729500332199e-45,0.999999999993245,33.7125810780697
3,2.01063696015071e-15,2.34253852299875e-52,0.999999999999998,27.0662794440605
3,6.50400248180146e-14,3.05815463277305e-49,0.999999999999935,29.8630437862379
3,6.46714439273284e-15,2.58347329593972e-51,0.999999999999994,27.9983497275933
