"state","S1","S2","S3","executionTime"
2,7.69396924480087e-30,0.999999999998268,1.73224103452269e-12,111.489575942189
3,2.51263223812814e-07,7.32596662363101e-11,0.999999748663517,72.0479414371035
3,0.00316538512985237,1.34524209086355e-16,0.996834614870147,62.3069778719748
1,0.999999999932032,4.39639024315408e-46,6.79677014969673e-11,30.7792222571739
1,0.999999999448317,1.6921599260178e-44,5.51683089183204e-10,31.5400551978878
1,0.99999999649583,1.50354368478277e-42,3.50416964329769e-09,33.35665158914
2,5.95947786974771e-27,0.999999999876441,1.23559195443083e-10,107.683931628703
3,1.20943566327862e-07,2.67206929611874e-10,0.999999878789227,73.0174341505604
1,0.999999996373153,6.89192079150236e-42,3.62684699688593e-09,34.6944663978974
2,1.05217406292304e-24,0.999999995408192,4.59180822859753e-09,104.758729685771
1,0.999999999974738,3.59801891025234e-48,2.52624456026614e-11,28.13332242169
2,5.52775220800828e-25,0.999999997066475,2.9335248273945e-09,105.120169759946
2,9.25544177439305e-29,0.999999999989906,1.00935274392984e-11,110.047969307316
2,1.19284753726128e-26,0.999999999691288,3.08711919841602e-10,107.264293404577
1,0.999999996175289,6.63311209785413e-43,3.82471069956731e-09,33.0068454357993
1,0.999999996710653,1.28907444941803e-42,3.28934697792433e-09,33.2941326765073
1,0.99999998648646,4.03405055702866e-41,1.35135400250331e-08,34.6965865075553
2,2.10333540195366e-23,0.999999963289179,3.67108206284271e-08,103.085870014833
2,9.86401221592986e-27,0.999999999729797,2.70202793953723e-10,107.372377917572
2,3.2643221836698e-26,0.999999999375159,6.24841198591135e-10,106.692768008541
2,5.44438899568846e-28,0.999999999964742,3.52576746995478e-11,109.027907700058
2,1.03283387643472e-28,0.999999999989093,1.09072688702583e-11,109.984664336362
3,0.000813013732942989,7.38044974108983e-17,0.999186986267057,61.8289571294062
3,0.000597843137292717,2.19623590698593e-15,0.999402156862705,64.3559909577614
1,0.999999999987932,6.80674982681829e-48,1.20683884601359e-11,29.1078689419581
1,0.999999999852895,6.93021632634199e-46,1.47105272592512e-10,30.2540947095238
3,2.27629482048841e-06,4.9884509337831e-12,0.999997723700191,69.7445440613948
1,0.999999997907224,1.80185473912781e-42,2.09277586052186e-09,34.1471800491335
2,3.60163887982292e-30,0.999999999999343,6.57469339812687e-13,111.95702208382
1,0.999999999731435,1.06504582269568e-45,2.68564499792438e-10,30.4092944840251
2,7.59600762791128e-26,0.999999999265434,7.34565710160467e-10,106.239097583737
1,0.999999984107089,2.12864433147374e-41,1.58929113973991e-08,34.4179963990263
2,7.52724104921045e-27,0.999999999854437,1.45563169530269e-10,107.550885060565
2,5.47222309309401e-27,0.999999999821284,1.78715512971781e-10,107.707898177787
3,1.25561886134007e-05,8.24153239613764e-14,0.999987443811304,66.9942382937145
1,0.999999901400079,2.27011731573959e-38,9.85999215176437e-08,38.023865685899
3,9.46464257095367e-09,8.63405819958164e-08,0.999999904194775,77.0701500105775
1,0.9999999962257,7.59622559109235e-42,3.77429946856658e-09,34.7342064202234
2,1.51095924737715e-26,0.999999999762731,2.37269216323328e-10,107.154498890171
3,1.23752305577023e-06,4.48207320714088e-12,0.999998762472462,69.9616995329125
1,0.999999999980405,2.1865764361929e-47,1.95950185365441e-11,29.5747584863302
2,7.87361369293591e-31,0.999999999999777,2.22631925707429e-13,112.846238142762
1,0.999999994073132,1.92462937872989e-42,5.92686759689113e-09,33.4394087975186
2,2.13782028511706e-28,0.999999999988128,1.18721617684926e-11,109.590233110685
2,2.24192513727588e-25,0.999999997598885,2.40111478222886e-09,105.603733164823
3,6.84070066730921e-07,1.26107624356945e-11,0.999999315917322,70.7330304860926
1,0.999999922040594,1.27295685746876e-38,7.79594060190089e-08,37.7846356259425
2,1.53150723886034e-25,0.999999998801268,1.19873248215256e-09,105.84301043313
3,1.63434531474224e-06,2.76344845069566e-12,0.999998365651922,69.6015524808604
3,0.000795285277684997,1.35907919625591e-15,0.999204714722314,64.0030420271945
1,0.999999989458713,9.35973672057541e-41,1.05412872480656e-08,35.7620245010004
2,6.97844788576788e-28,0.999999999972655,2.73451842356457e-11,108.910264541741
3,0.000162492501342111,1.0816510350699e-15,0.999837507498657,63.7979228586238
1,0.999999999997959,9.5392674509957e-50,2.0406904968176e-12,27.4074932653885
3,2.99813219707338e-05,5.91019387234033e-14,0.99997001867797,66.4534052561192
1,0.999999999752069,1.00809742119049e-44,2.47931152618651e-10,32.0423777853999
2,1.80453954815777e-30,0.999999999999598,4.02051632426333e-13,112.360646872864
2,4.0113943766425e-27,0.999999999856297,1.43703512320937e-10,107.88498208386
1,0.999999995570677,9.47700275091707e-43,4.42932346097441e-09,33.1516482015508
1,0.999999995825099,2.30251874271003e-42,4.17490053785936e-09,33.5298570486411
2,7.78195376564713e-26,0.999999999252914,7.47085859659248e-10,106.225422642158
2,1.0908785231954e-24,0.999999992771119,7.22888086753933e-09,104.714208483365
1,0.999999999910925,7.44354687195782e-47,8.90749444289939e-11,29.3425917539407
3,6.30836420066945e-05,1.67067547468193e-14,0.999936916357977,65.520258438594
1,0.999999988124105,1.25328644072321e-40,1.18758953856616e-08,35.8817726906971
1,0.999996718695044,2.97607095115058e-35,3.2813049563198e-06,40.2749298624417
1,0.999999900980831,5.28696088826802e-39,9.90191687865576e-08,36.6955200237397
1,0.999999975378071,1.74741207518071e-40,2.46219290310872e-08,35.2959671174924
3,0.000148612462547058,3.93178710017709e-15,0.999851387537449,64.454099145749
3,0.000218548336903337,1.2018798734423e-14,0.999781451663085,65.6083853310083
1,0.99999999993894,3.39334965072283e-46,6.10599835509599e-11,30.6750675347996
3,7.48626050756636e-05,1.25040047745201e-14,0.999925137394912,65.3065159447185
3,0.000258418283748776,9.04855477547717e-15,0.999741581716242,65.398972862314
1,0.999999998925203,3.5547272912119e-43,1.07479703642967e-09,33.4865648193098
2,2.33656111216068e-28,0.999999999987359,1.26410509889819e-11,109.539052417658
3,2.99637811842368e-06,9.66847963569449e-13,0.999997003620915,68.8204357948395
3,9.95464855904042e-06,2.40262668013123e-12,0.999990045349038,69.5346433141971
1,0.999999999984538,1.23595174772462e-47,1.54623256818154e-11,29.3464142783878
1,0.999999994615463,4.27809777824843e-42,5.38453718643715e-09,33.7818400636074
2,3.36520983736308e-25,0.9999999979241,2.07590027134492e-09,105.399332701041
3,2.09558383529217e-05,3.44056606305487e-14,0.999979044161613,66.348091550434
1,0.999999997819109,1.99245641553607e-42,2.18089121131365e-09,34.1881604722643
1,0.999999995656204,2.53586553683668e-42,4.34379636819761e-09,33.5691049557684
2,7.24751656841523e-29,0.999999999994472,5.52774019000975e-12,110.214185512417
2,2.41355860174779e-29,0.999999999996102,3.89804580142482e-12,110.825556322055
1,0.99999992645109,9.01038953673338e-40,7.35489095761372e-08,35.9505238212117
1,0.999999997131938,9.2368082086131e-43,2.86806253738702e-09,33.1587825916497
1,0.999999998347932,2.41783232761694e-43,1.65206783986779e-09,32.6152227047575
1,0.999999998515936,1.86359607692542e-43,1.48406426452217e-09,32.5097659956609
1,0.999999862892865,1.1757507737374e-38,1.37107135390515e-07,37.0246922611568
3,0.00050520784454213,5.05792838539525e-16,0.999494792155457,62.9471843730203
1,0.999999999337282,1.09663080670332e-43,6.62718072097288e-10,33.0089670320953
2,9.24602497769855e-26,0.999999999157287,8.42713217650681e-10,106.127977776224
1,0.999999994088474,1.91252945034782e-42,5.91152641682113e-09,33.4368456975869
3,7.16379280638186e-06,6.86144759864172e-13,0.999992836206507,68.2696895974409
1,0.999999984872548,2.2675446725888e-40,1.51274521363957e-08,36.1251551986754
1,0.999999999819906,1.12944228328639e-45,1.80094100301529e-10,30.4502523413797
1,0.999999998849263,1.00522414969009e-43,1.15073698533677e-09,32.2599088677483
1,0.999999996199192,1.83224037693532e-42,3.80080849709792e-09,33.4369913827387
3,0.00711879147238089,6.28193313440089e-18,0.992881208527619,59.7430457718104
1,0.999999983715848,2.71638716881074e-40,1.62841519680478e-08,36.1993351340871
3,1.58293742459842e-06,9.38919927235407e-12,0.999998417053186,70.2157293302702
1,0.999999999942941,2.88085801731569e-46,5.70587162158774e-11,30.6092379366089
1,0.999999999950758,4.95715198800219e-47,4.92415836380088e-11,29.1972960857693
1,0.99999999560237,2.61304968253551e-42,4.39763033287309e-09,33.5812967054609
2,1.21442679470901e-27,0.999999999959606,4.03937756671662e-11,108.592693167635
1,0.999999697388069,2.90122436445101e-38,3.02611930952834e-07,37.3793518959879
2,7.42711100985666e-27,0.999999999855798,1.44201901974932e-10,107.558511425461
2,1.42503405543062e-24,0.999999991294704,8.70529639756065e-09,104.564398975402
3,1.53731362491688e-06,3.07347245948353e-12,0.999998462683302,69.6807123315827
1,0.999999999967291,7.519823733732e-47,3.27093325778532e-11,30.0698380985835
2,1.18533561106507e-28,0.999999999992173,7.82724872906255e-12,109.930153513856
1,0.9999999999269,4.62542113863246e-47,7.31000066358323e-11,29.1523123678362
2,2.28377340411347e-27,0.999999999937012,6.29878377832343e-11,108.231352107349
1,0.999999884088748,2.74785014057423e-39,1.15911251734018e-07,36.4085291162617
1,0.999999999281544,3.20839476968407e-44,7.18456478030426e-10,31.7982951067814
1,0.999999992340091,1.00983566933364e-41,7.65990948117895e-09,34.1315892030137
1,0.999997698412457,1.23589931232706e-35,2.30158754252654e-06,39.9083533756122
2,3.18455367917254e-29,0.999999999996912,3.08841714157772e-12,110.689965220987
2,3.22478197249516e-27,0.999999999876724,1.23276032213022e-10,108.009550941127
2,1.86316639520283e-23,0.999999948186142,5.18138579589096e-08,103.129246384884
3,6.32563019215679e-06,2.66800480247937e-13,0.999993674369541,67.8645967147213
1,0.999999978103762,5.61541945427294e-40,2.18962380906582e-08,36.4978299421103
1,0.999999999977636,7.42958283770085e-48,2.23636253741583e-11,28.4394838069845
2,2.28306493038316e-26,0.999999999683175,3.16825035229788e-10,106.920085799656
2,2.38656311438691e-29,0.999999999996133,3.86709606886103e-12,110.832077489271
1,0.999999999515589,4.42877990432942e-45,4.8441092995507e-10,30.9823953254052
3,3.58005946358401e-06,2.27365851424105e-12,0.999996419938263,69.1598195677679
3,0.00387026843924471,9.61653605300473e-17,0.996129731560755,62.0615957741499
1,0.999999999995853,5.22606026595344e-49,4.14753827405405e-12,28.0838450999925
2,3.31245358653636e-24,0.999999989809834,1.01901656904819e-08,104.116462898471
3,0.00113587039627319,4.24006725131694e-17,0.998864129603727,61.4236573385727
1,0.99999999307655,3.34572425091764e-41,6.92345032371529e-09,35.3404983535961
2,7.94231348151832e-26,0.999999999242189,7.57810604241996e-10,106.213890063878
3,0.000130494539920541,1.56274681182745e-15,0.999869505460078,64.0684643156489
1,0.999999999723907,1.30858304706553e-44,2.76093130130301e-10,32.1478539431567
1,0.999999999998179,1.82955294983269e-50,1.82149912208805e-12,26.0553977907572
1,0.999999999999904,1.67029939095068e-53,9.62517439931831e-14,23.3041293636485
3,0.00157155301485493,7.65814086536761e-17,0.998428446985145,61.5648563238833
1,0.999999999959477,1.26090950642066e-46,4.05233326570468e-11,30.2772833782408
2,2.61483755482493e-25,0.999999998258942,1.74105782528622e-09,105.54140454936
2,2.77456453913019e-22,0.999999665161783,3.34838217176002e-07,101.633080779145
2,2.75179055549843e-28,0.999999999978209,2.17911334438052e-11,109.420032194411
2,1.3642571158188e-26,0.999999999660824,3.39175623091867e-10,107.187965953204
2,1.64782285181514e-27,0.999999999923106,7.68940641851125e-11,108.393254345493
3,3.98299834652518e-05,1.15626034425854e-14,0.999960170016523,65.5427865155112
2,4.14234415334364e-27,0.99999999995659,4.34097279469197e-11,108.899246691493
1,0.999999998932035,3.00098997677967e-44,1.06796517296546e-09,31.7538456297524
3,2.84111292287644e-05,6.47741202686912e-14,0.999971588870706,66.5211636793709
1,0.999999986794349,1.62541265529367e-40,1.32056511137471e-08,35.9884647514227
2,1.40564008468976e-25,0.999999998870924,1.12907636245294e-09,105.891407300047
3,0.0161540738059643,5.26841445276636e-19,0.983845926194036,58.2364133306079
1,0.99999999999368,1.43690941535064e-48,6.31987730263532e-12,28.486870247173
3,0.000611984226527845,3.67345379954613e-16,0.999388015773472,62.7126481839063
1,0.999999998170469,1.2984071826708e-42,1.82953124192408e-09,34.0136780282536
1,0.99999993744811,1.71336106017726e-39,6.25518901307625e-08,36.2321693708069
3,4.85505205067567e-05,2.60431096850903e-14,0.999951449479467,65.8479222789496
3,0.000261105646446978,8.89145628949348e-15,0.999738894353544,65.3860556734815
3,0.018004255316369,7.32703911201579e-18,0.981995744683631,60.1903590206267
1,0.999999999952591,1.84162700544003e-46,4.74086653426455e-11,30.4294235675509
1,0.999999997957634,4.04697858900576e-43,2.04236638073786e-09,32.8239830122629
1,0.999999997047516,9.91193375655525e-43,2.95248393719986e-09,33.1874224548205
1,0.999999995998926,2.07611578223292e-42,4.00107413830233e-09,33.487780452562
2,5.78303778609556e-23,0.99999992609956,7.39004397159268e-08,102.524327445031
3,0.000275818470243945,4.46212092434773e-16,0.999724181529756,63.147565129338
1,0.999999999998656,3.50743457757473e-50,1.34382602935191e-12,27.0104266720087
3,0.00014427483316069,4.13280320860228e-15,0.999855725166835,64.4908029708813
2,1.42864354439134e-23,0.999999987044493,1.29555071763004e-08,104.284370144012
1,0.999999339649863,1.98121346494586e-37,6.60350136877116e-07,38.1734356830021
2,1.13248709017069e-27,0.999999999961544,3.84556508194122e-11,108.632704493709
1,0.999999994747112,1.43480310949461e-42,5.25288840999209e-09,33.320071659241
2,5.7666481739891e-29,0.999999999995298,4.70237325831716e-12,110.346301641675
1,0.99999996475591,1.48884339042403e-40,3.5244090447384e-08,35.2127271501601
2,9.95096700875399e-28,0.999999999964891,3.51089554198745e-11,108.70680455146
3,1.09218912254312e-05,1.0460482972021e-13,0.99998907810867,67.1707493227509
1,0.999999999969976,6.11626737264366e-47,3.00243254136844e-11,29.986969930465
1,0.999999999467567,1.55272619358826e-44,5.32433112061778e-10,31.505363561954
2,2.23872593818438e-29,0.999999999997594,2.4059273825653e-12,110.894236022315
3,5.82831906046579e-05,6.07297525061901e-15,0.999941716809389,65.0679032762552
1,0.999999999916688,7.19093286225091e-46,8.3311646443996e-11,30.9772310916874
2,2.93367187764066e-28,0.999999999985157,1.48434375617284e-11,109.408090938282
1,0.999999933647291,7.00182849569625e-40,6.63527090025156e-08,35.8470413301027
2,2.11996088881825e-24,0.999999992526294,7.47370556084613e-09,104.366141421781
3,8.55235160103259e-06,1.59009213090262e-13,0.99999144764824,67.4809482976943
1,0.999999999950941,2.00027140701585e-46,4.90592314876566e-11,30.4626225731625
2,7.86413044158001e-26,0.99999999924741,7.52590054295921e-10,106.219483278443
2,3.68418641177852e-27,0.999999999864633,1.35366817335684e-10,107.933532523854
1,0.999999999999883,9.82151388116717e-54,1.17528072769775e-13,23.0796341867111
1,0.999999999999659,3.37431060816166e-52,3.41103805686439e-13,24.4822487982554
1,0.999999977902881,1.34124962505156e-40,2.20971191894098e-08,35.1877041307198
2,7.7552717397157e-24,0.999999981611073,1.83889268872614e-08,103.641461958298
2,2.98575910234921e-26,0.999999999412972,5.87028350438347e-10,106.743336178368
3,0.000627764868859044,1.13378157353313e-16,0.999372235131141,62.1431799048423
1,0.999999999999903,6.65407908194623e-53,9.72320161133731e-14,24.5365682898143
1,0.999999999999999,2.20108409109306e-58,8.23610675893276e-16,18.9447473024349
2,1.34113795149654e-28,0.999999999991459,8.54099763291566e-12,109.858923700254
1,0.999999990857157,5.52974458123866e-42,9.14284325375891e-09,33.8686921177455
1,0.999999999999851,4.68264734660206e-53,1.48604603654857e-13,23.7075951795068
1,0.99999999999959,5.22155179936008e-52,4.09799726019692e-13,24.6538079479109
1,0.999999999990855,8.69093236787742e-49,9.14552500163596e-12,27.5853320686859
3,0.00131066383188539,1.03496891528366e-16,0.998689336168115,61.7850600835372
1,0.999999999999997,1.71042628739474e-56,2.97287940246081e-15,21.3082741465648
1,0.99999997954495,1.11053921493934e-40,2.0455050316439e-08,35.110481874677
3,3.87813086265841e-06,1.97965416597771e-12,0.999996121867158,69.0568524414191
1,0.999999999983153,1.51956832786448e-47,1.68473947745465e-11,29.4290781966929
1,0.999999978049528,1.31959303408605e-40,2.19504717874437e-08,35.1810435565572
1,0.999999992917002,8.34366301348795e-42,7.08299784576252e-09,34.0538214818557
1,0.9999999999997,2.48168234487246e-52,2.99770867848274e-13,24.3615820470032
2,1.30481373297091e-25,0.999999998928098,1.07190239868908e-09,105.933422102874
2,7.57012270585115e-27,0.999999999775578,2.24421855628554e-10,107.523024762522
1,0.999999999929649,4.21778950616731e-47,7.03506599094224e-11,29.1154321229537
1,0.999999999837738,8.78086151781916e-46,1.62261485579172e-10,30.3491327945972
2,6.5753091317537e-27,0.999999999867612,1.3238803074277e-10,107.627898235222
1,0.999999999999498,3.09233753151688e-52,5.02282843571786e-13,24.4309877122536
1,0.999999999990811,8.78947690910471e-49,9.18864133914856e-12,27.5898130056706
2,3.42844444944259e-28,0.999999999983431,1.65686316799268e-11,109.318457586934
1,0.999999999996795,2.56443655945329e-50,3.2051653895111e-12,26.1717596788222
3,0.000671063796101711,3.15045044652072e-16,0.999328936203898,62.6000665053257
1,0.999999999999999,1.93821062605829e-57,1.18104787601262e-15,20.4642309535083
3,4.40452671148626e-05,3.07251604216713e-14,0.999955954732854,65.9700083473702
3,0.00312651446540829,1.37328741113596e-16,0.996873485534592,62.3220686587476
1,0.999999999994217,1.1609553581684e-48,5.78305008995557e-12,28.4018439714527
1,0.999999999891338,3.33722632702927e-46,1.0866176845981e-10,29.96088563566
2,8.13073163317071e-25,0.99999999616229,3.83770995835984e-09,104.903406069133
2,2.04171923332097e-25,0.999999997750559,2.24944060762664e-09,105.656455223956
2,5.61210786149294e-29,0.999999999992915,7.08541711951416e-12,110.337003371604
3,0.00641765360709304,2.43031255926044e-18,0.993582346392907,59.3411244761832
1,0.999999999999994,1.01878952824637e-55,6.32591954619983e-15,22.0019114738373
1,0.999999997751796,5.11041558046365e-43,2.24820376210379e-09,32.9185946613395
3,3.02091597129139e-05,5.83447600618126e-14,0.999969790840229,66.4438723856774
1,0.999999999994426,1.06273885570182e-48,5.57409873036029e-12,28.366608141807
2,6.11591805287549e-28,0.999999999975082,2.49177729588917e-11,108.985969102721
2,1.27716459514499e-26,0.999999999676149,3.23850863210021e-10,107.22546303124
3,2.72412960249975e-05,2.20248679362208e-14,0.999972758703953,66.0185088893613
1,0.999999999999939,2.18760357934323e-53,6.09056052504504e-14,24.099859860194
2,1.34988111389487e-23,0.999999972998076,2.70019242463513e-08,103.33263666238
1,0.99999999998957,4.3129610646737e-49,1.04297852907382e-11,27.2898558641493
2,3.43237547124977e-25,0.999999997895305,2.10469495396137e-09,105.388208486292
1,0.999999999971811,4.68124057485591e-48,2.81892799714395e-11,28.2381530989712
3,0.00066019039952779,3.23737887262206e-16,0.999339809600472,62.6200158781456
1,0.999999999999824,2.72062458076179e-52,1.75659847083772e-13,25.0904211831925
