"executionTime","index","states"
105.7982146382,92,3
108.575640298529,93,3
67.0875342074041,94,2
26.1730308970924,95,1
35.4469447791698,96,1
31.6296125750926,97,1
33.5463475694038,98,1
113.313906566803,99,3
32.4522752379655,100,1
31.2277104159118,101,1
66.929494003596,102,2
32.1158759237009,103,1
67.739140114593,104,2
36.2729762959324,105,1
105.820279528244,106,3
64.4232721458895,107,2
33.1281632038571,108,1
106.47098922446,109,3
32.8467315960771,110,1
32.7290571490945,111,1
73.3037883062733,112,2
114.818022133575,113,3
111.489575942189,114,3
72.0479414371035,115,2
62.3069778719748,116,2
30.7792222571739,117,1
31.5400551978878,118,1
33.35665158914,119,1
107.683931628703,120,3
73.0174341505604,121,2
34.6944663978974,122,1
104.758729685771,123,3
28.13332242169,124,1
105.120169759946,125,3
110.047969307316,126,3
107.264293404577,127,3
33.0068454357993,128,1
33.2941326765073,129,1
34.6965865075553,130,1
103.085870014833,131,3
107.372377917572,132,3
106.692768008541,133,3
109.027907700058,134,3
109.984664336362,135,3
61.8289571294062,136,2
64.3559909577614,137,2
29.1078689419581,138,1
30.2540947095238,139,1
69.7445440613948,140,2
34.1471800491335,141,1
111.95702208382,142,3
30.4092944840251,143,1
106.239097583737,144,3
34.4179963990263,145,1
107.550885060565,146,3
107.707898177787,147,3
66.9942382937145,148,2
38.023865685899,149,1
77.0701500105775,150,2
34.7342064202234,151,1
107.154498890171,152,3
69.9616995329125,153,2
29.5747584863302,154,1
112.846238142762,155,3
33.4394087975186,156,1
109.590233110685,157,3
105.603733164823,158,3
70.7330304860926,159,2
37.7846356259425,160,1
105.84301043313,161,3
69.6015524808604,162,2
64.0030420271945,163,2
35.7620245010004,164,1
108.910264541741,165,3
63.7979228586238,166,2
27.4074932653885,167,1
66.4534052561192,168,2
32.0423777853999,169,1
112.360646872864,170,3
107.88498208386,171,3
33.1516482015508,172,1
33.5298570486411,173,1
106.225422642158,174,3
104.714208483365,175,3
29.3425917539407,176,1
65.520258438594,177,2
35.8817726906971,178,1
40.2749298624417,179,1
36.6955200237397,180,1
35.2959671174924,181,1
64.454099145749,182,2
65.6083853310083,183,2
30.6750675347996,184,1
65.3065159447185,185,2
65.398972862314,186,2
33.4865648193098,187,1
109.539052417658,188,3
68.8204357948395,189,2
69.5346433141971,190,2
29.3464142783878,191,1
33.7818400636074,192,1
105.399332701041,193,3
66.348091550434,194,2
34.1881604722643,195,1
33.5691049557684,196,1
110.214185512417,197,3
110.825556322055,198,3
35.9505238212117,199,1
33.1587825916497,200,1
32.6152227047575,201,1
32.5097659956609,202,1
37.0246922611568,203,1
62.9471843730203,204,2
33.0089670320953,205,1
106.127977776224,206,3
33.4368456975869,207,1
68.2696895974409,208,2
36.1251551986754,209,1
30.4502523413797,210,1
32.2599088677483,211,1
33.4369913827387,212,1
59.7430457718104,213,2
36.1993351340871,214,1
70.2157293302702,215,2
30.6092379366089,216,1
29.1972960857693,217,1
33.5812967054609,218,1
108.592693167635,219,3
37.3793518959879,220,1
107.558511425461,221,3
104.564398975402,222,3
69.6807123315827,223,2
30.0698380985835,224,1
109.930153513856,225,3
29.1523123678362,226,1
108.231352107349,227,3
36.4085291162617,228,1
31.7982951067814,229,1
34.1315892030137,230,1
39.9083533756122,231,1
110.689965220987,232,3
108.009550941127,233,3
103.129246384884,234,3
67.8645967147213,235,2
36.4978299421103,236,1
28.4394838069845,237,1
106.920085799656,238,3
110.832077489271,239,3
30.9823953254052,240,1
69.1598195677679,241,2
62.0615957741499,242,2
28.0838450999925,243,1
104.116462898471,244,3
61.4236573385727,245,2
35.3404983535961,246,1
106.213890063878,247,3
64.0684643156489,248,2
32.1478539431567,249,1
26.0553977907572,250,1
23.3041293636485,251,1
61.5648563238833,252,2
30.2772833782408,253,1
105.54140454936,254,3
101.633080779145,255,3
109.420032194411,256,3
107.187965953204,257,3
108.393254345493,258,3
65.5427865155112,259,2
108.899246691493,260,3
31.7538456297524,261,1
66.5211636793709,262,2
35.9884647514227,263,1
105.891407300047,264,3
58.2364133306079,265,2
28.486870247173,266,1
62.7126481839063,267,2
34.0136780282536,268,1
36.2321693708069,269,1
65.8479222789496,270,2
65.3860556734815,271,2
60.1903590206267,272,2
30.4294235675509,273,1
32.8239830122629,274,1
33.1874224548205,275,1
33.487780452562,276,1
102.524327445031,277,3
63.147565129338,278,2
27.0104266720087,279,1
64.4908029708813,280,2
104.284370144012,281,3
38.1734356830021,282,1
108.632704493709,283,3
33.320071659241,284,1
110.346301641675,285,3
35.2127271501601,286,1
108.70680455146,287,3
67.1707493227509,288,2
29.986969930465,289,1
31.505363561954,290,1
110.894236022315,291,3
65.0679032762552,292,2
30.9772310916874,293,1
109.408090938282,294,3
35.8470413301027,295,1
104.366141421781,296,3
67.4809482976943,297,2
30.4626225731625,298,1
106.219483278443,299,3
107.933532523854,300,3
23.0796341867111,301,1
24.4822487982554,302,1
35.1877041307198,303,1
103.641461958298,304,3
106.743336178368,305,3
62.1431799048423,306,2
24.5365682898143,307,1
18.9447473024349,308,1
109.858923700254,309,3
33.8686921177455,310,1
23.7075951795068,311,1
24.6538079479109,312,1
27.5853320686859,313,1
61.7850600835372,314,2
21.3082741465648,315,1
35.110481874677,316,1
69.0568524414191,317,2
29.4290781966929,318,1
35.1810435565572,319,1
34.0538214818557,320,1
24.3615820470032,321,1
105.933422102874,322,3
107.523024762522,323,3
29.1154321229537,324,1
30.3491327945972,325,1
107.627898235222,326,3
24.4309877122536,327,1
27.5898130056706,328,1
109.318457586934,329,3
26.1717596788222,330,1
62.6000665053257,331,2
20.4642309535083,332,1
65.9700083473702,333,2
62.3220686587476,334,2
28.4018439714527,335,1
29.96088563566,336,1
104.903406069133,337,3
105.656455223956,338,3
110.337003371604,339,3
59.3411244761832,340,2
22.0019114738373,341,1
32.9185946613395,342,1
66.4438723856774,343,2
28.366608141807,344,1
108.985969102721,345,3
107.22546303124,346,3
66.0185088893613,347,2
24.099859860194,348,1
103.33263666238,349,3
27.2898558641493,350,1
105.388208486292,351,3
28.2381530989712,352,1
62.6200158781456,353,2
25.0904211831925,354,1
110.171668334107,355,3
62.137156168339,356,2
103.83691315081,357,3
107.925736559519,358,3
106.845277369808,359,3
110.418336644206,360,3
61.4678329285749,361,2
104.893262080933,362,3
33.0567411909487,363,1
31.3348045568811,364,1
24.4290298458035,365,1
31.9626363996433,366,1
26.6532636770416,367,1
61.8099567246176,368,2
30.8606494591607,369,1
61.3152879164719,370,2
29.8906558728289,371,1
102.953868158123,372,3
65.3921541178322,373,2
24.4545736436603,374,1
107.29274151519,375,3
64.6006966698944,376,2
108.727544060985,377,3
22.5711782269413,378,1
63.4918652424952,379,2
24.8499403915617,380,1
63.7472582625916,381,2
104.078900637807,382,3
65.8307118440904,383,2
33.4167699948613,384,1
106.443692008903,385,3
24.6356410573789,386,1
36.3497412103073,387,1
30.2858692239762,388,1
27.71144337273,389,1
110.969828989742,390,3
20.2920891842533,391,1
62.3604102213591,392,2
111.188697480117,393,3
29.0402867194835,394,1
34.7063795142563,395,1
33.9090487762101,396,1
62.5301236714955,397,2
31.0283820810511,398,1
62.7897906748007,399,2
38.0797122188005,400,1
109.750744658919,401,3
58.885452774857,402,2
28.4541056220468,403,1
23.6166998649459,404,1
104.167560081594,405,3
28.4069973554112,406,1
60.5316727627179,407,2
31.9927428005808,408,1
111.336034288851,409,3
25.5175356334628,410,1
66.6027982797084,411,2
33.838486735057,412,1
64.0299818977563,413,2
26.5279153326328,414,1
63.7252309051312,415,2
34.8018508296514,416,1
110.406891188838,417,3
112.616875142182,418,3
33.2874120488393,419,1
107.684989056577,420,3
63.012293120542,421,2
114.653256967948,422,3
76.1142734701932,423,2
39.2923329300101,424,1
77.2848790141389,425,2
35.958922695849,426,1
78.0781375489815,427,2
44.2031683125064,428,1
40.0715229806556,429,1
32.644359303927,430,1
74.5015641806399,431,2
73.6143747418305,432,2
117.058538838803,433,3
40.4824354967611,434,1
39.4779675333535,435,1
74.9089697428784,436,2
76.2777271698196,437,2
37.1055297405788,438,1
38.609541885094,439,1
42.850731273911,440,1
114.175767599301,441,3
73.3437905940891,442,2
116.710084903396,443,3
78.4107388701023,444,2
35.3063907328614,445,1
105.859649221548,446,3
39.9602236985962,447,1
109.079185874624,448,3
103.728693717657,449,3
40.1375691951524,450,1
75.3595989707115,451,2
32.7861102679198,452,1
107.111702708374,453,3
80.1137895089536,454,2
95.0033705321409,455,3
36.5515483171234,456,1
109.582701771464,457,3
39.0459130072286,458,1
114.787265926086,459,3
44.0773273548019,460,1
33.0679899128523,461,1
75.5304459752863,462,2
40.5920858937119,463,1
99.7512728091387,464,3
112.497871117922,465,3
109.471644402693,466,3
75.9476048039978,467,2
74.8728836755094,468,2
108.336833103111,469,3
32.7301430543598,470,1
74.8113479093671,471,2
42.6839528864003,472,1
42.3314203346587,473,1
37.454038396983,474,1
110.906594027256,475,3
36.5849537221793,476,1
45.4789441914374,477,1
36.7045019624683,478,1
40.4374946507946,479,1
75.4134341688856,480,2
109.735710458241,481,3
74.5336604077707,482,2
43.8189964429985,483,1
38.8397882638333,484,1
110.429817687786,485,3
103.332428029985,486,3
76.6077573590013,487,2
108.258231027808,488,3
107.658505009308,489,3
43.5498234006608,490,1
35.7911669639613,491,1
43.3241082640381,492,1
123.961176597653,493,3
74.7445627194355,494,2
27.7842409279494,495,1
110.963774352475,496,3
34.160402208933,497,1
110.394053257269,498,3
67.3489459914324,499,2
34.7614794219885,500,1
33.3725208266427,501,1
104.452025139465,502,3
32.903634894188,503,1
29.7409996002257,504,1
66.3184789432338,505,2
67.1830749949954,506,2
33.020063584811,507,1
30.6706778714507,508,1
36.1169631622792,509,1
64.1865095758234,510,2
101.95403992082,511,3
31.0034009517598,512,1
107.095436294681,513,3
29.0073308520534,514,1
30.7729341720815,515,1
104.807663928922,516,3
60.2807342199575,517,2
30.4105169693942,518,1
68.3297552754565,519,2
35.8052380018912,520,1
33.779043778655,521,1
30.1638168960511,522,1
107.309331908603,523,3
106.85791134699,524,3
63.8359539878257,525,2
29.3477918666272,526,1
69.9015543029663,527,2
33.3880961044826,528,1
105.755085753351,529,3
109.696886720662,530,3
35.9362387493247,531,1
72.5846903506671,532,2
37.9800681653146,533,1
35.0746895959979,534,1
63.5131944394462,535,2
34.810389697004,536,1
35.9558913068997,537,1
28.3776311924637,538,1
31.8928543916875,539,1
59.5606337671161,540,2
33.9082603090894,541,1
105.521554294277,542,3
108.556196785994,543,3
110.308028141195,544,3
113.572667497446,545,3
107.814980881225,546,3
31.9899744493353,547,1
35.7342460441969,548,1
111.824810560626,549,3
107.129743473004,550,3
106.892963552061,551,3
113.884582639165,552,3
102.084176905682,553,3
109.882648336743,554,3
34.3291622067145,555,1
105.98895242437,556,3
65.9700705851708,557,2
32.9317951423211,558,1
103.719112811358,559,3
109.285299428985,560,3
66.7825759916606,561,2
34.1520731589764,562,1
31.407138156486,563,1
112.036971865207,564,3
35.3805842632037,565,1
29.4812317253119,566,1
32.8999132555249,567,1
105.257652442616,568,3
112.264137692814,569,3
102.673305496213,570,3
106.976791491504,571,3
108.761839514778,572,3
66.4742358211314,573,2
29.5596834532351,574,1
38.1380696791384,575,1
110.002410633389,576,3
69.9374260555113,577,2
64.2093299791825,578,2
38.1681213911813,579,1
69.0828715008854,580,2
31.7593417404934,581,1
105.263669258315,582,3
104.112545609524,583,3
68.8118225029307,584,2
32.0096061894798,585,1
30.5240234697884,586,1
35.2041943169349,587,1
67.5577954529014,588,2
36.1820746334432,589,1
32.4189182720596,590,1
65.0342183716296,591,2
32.7004815047233,592,1
105.818953483965,593,3
70.9629351709843,594,2
32.3188933778462,595,1
106.533735939076,596,3
33.2922851546885,597,1
104.430828152452,598,3
32.3401177049936,599,1
109.317191835985,600,3
68.1582523650668,601,2
68.8152195574366,602,2
100.783617094104,603,3
106.525772278789,604,3
107.289946836892,605,3
109.30236594331,606,3
33.9212546754761,607,1
66.4035584944898,608,2
35.0934155237877,609,1
69.7596774009376,610,2
34.891809472599,611,1
36.1887701362075,612,1
106.514628719568,613,3
106.669371035573,614,3
106.598222620257,615,3
110.165010951928,616,3
69.3913017925041,617,2
36.256935464463,618,1
29.6906580115053,619,1
110.412174952632,620,3
33.4020669223399,621,1
69.8378289006033,622,2
36.8251106715536,623,1
35.7565983871724,624,1
107.908110592504,625,3
68.546651961578,626,2
36.0178905652824,627,1
68.9557050716131,628,2
107.704630266015,629,3
107.931191142349,630,3
66.4657896261296,631,2
108.080422223569,632,3
63.1382393912578,633,2
29.4820460310931,634,1
38.461264678988,635,1
104.476357101395,636,3
31.6105343215084,637,1
31.8760791271914,638,1
38.0644748641955,639,1
112.542145428759,640,3
34.7036158555665,641,1
108.753935984057,642,3
112.135362529835,643,3
65.8037408055624,644,2
65.2577496614431,645,2
32.5215259250027,646,1
109.802474409691,647,3
36.4018164630972,648,1
64.4297672258622,649,2
32.7729194016011,650,1
65.3638433680435,651,2
108.740906784002,652,3
65.6836044828248,653,2
33.1993248051765,654,1
29.7033052167965,655,1
111.057789268316,656,3
69.8675507748844,657,2
32.8931214888002,658,1
67.7733134138374,659,2
36.8310049974919,660,1
114.413159220799,661,3
67.849911711373,662,2
35.754360161652,663,1
62.4944634777011,664,2
32.5036147649244,665,1
107.87816066005,666,3
105.842098161502,667,3
63.7996029776474,668,2
34.5384601915855,669,1
31.5388068340823,670,1
102.64983873867,671,3
34.7451694088552,672,1
105.000799389873,673,3
34.1699575784037,674,1
36.5166174081933,675,1
28.3149147205028,676,1
61.6939206493607,677,2
68.1766939448477,678,2
109.534376001965,679,3
31.5856905437952,680,1
63.7076710571804,681,2
31.2525722193643,682,1
73.6166007251834,683,2
29.2527941047497,684,1
102.093966070263,685,3
30.8083554151606,686,1
34.0817722560711,687,1
109.885585600645,688,3
32.2904511656045,689,1
34.7071695430754,690,1
108.217791231945,691,3
104.226515170013,692,3
107.804075796987,693,3
31.0092327534402,694,1
111.314698181508,695,3
62.82720873916,696,2
34.7775669251583,697,1
33.6638854180845,698,1
30.0832633847914,699,1
68.7519855146988,700,2
33.8643506577758,701,1
111.563453640194,702,3
28.6051620695374,703,1
33.7364971690175,704,1
33.8787163630742,705,1
34.2238002198775,706,1
62.2288164031943,707,2
34.279851261032,708,1
73.1917257613268,709,2
36.9572120761962,710,1
34.2390464969811,711,1
31.9430722395287,712,1
106.45646111205,713,3
69.354974754661,714,2
30.0942151336193,715,1
109.988162448551,716,3
107.313275494254,717,3
35.0531637387435,718,1
105.723512925993,719,3
34.0219129347801,720,1
109.263554765988,721,3
105.292679511978,722,3
37.3177864430823,723,1
112.540878382015,724,3
107.479654680917,725,3
34.8170256497472,726,1
124.122235449849,727,3
73.6769487064975,728,2
43.7884574957107,729,1
111.036297185966,730,3
80.9322474088021,731,2
43.9020390779262,732,1
118.506485709743,733,3
117.864626788611,734,3
110.362579509017,735,3
84.5709573603661,736,2
43.6841255602182,737,1
75.6302661990901,738,2
80.4470581930763,739,2
48.0062468728711,740,1
42.8109127175431,741,1
108.661946483851,742,3
70.6678867904577,743,2
49.2930250529747,744,1
47.5184318893501,745,1
105.707210961309,746,3
44.1706984520046,747,1
122.425320994172,748,3
79.5676145340427,749,2
38.4242913465264,750,1
76.3433708779845,751,2
49.5642672606673,752,1
73.5892060675564,753,2
51.6698140281453,754,1
116.639387297828,755,3
48.3127734561306,756,1
36.8241367504075,757,1
110.023266503205,758,3
118.904071681379,759,3
126.761144751735,760,3
75.1414594213301,761,2
37.0549272158585,762,1
130.267242005973,763,3
42.6782761922208,764,1
121.105024115921,765,3
121.945692098875,766,3
75.8511761083585,767,2
48.430138333448,768,1
123.42157380052,769,3
120.213102005872,770,3
45.7339535905888,771,1
45.8554555128437,772,1
51.982951197812,773,1
115.347697896946,774,3
77.2261036559022,775,2
51.6772172178455,776,1
41.7668965352446,777,1
48.2264859969834,778,1
114.018765822729,779,3
79.139954041248,780,2
118.365716575753,781,3
77.7200720476165,782,2
41.960630151989,783,1
47.1375986578649,784,1
118.977408685715,785,3
101.991015896838,786,3
78.8538776725646,787,2
45.8747604538681,788,1
45.9708190005535,789,1
69.4293476597754,790,2
49.2123040580704,791,1
115.876338579251,792,3
49.708239108015,793,1
44.2157671627746,794,1
107.941887832528,795,3
41.5491445559214,796,1
54.323668530472,797,1
79.1597783848006,798,2
47.3268735448251,799,1
40.2437105625259,800,1
102.916191647101,801,3
121.500923642842,802,3
116.255828007242,803,3
75.9260128611991,804,2
43.8534440654223,805,1
75.6290728002584,806,2
43.2380505770722,807,1
47.2867013997662,808,1
125.199135568454,809,3
47.2933064532229,810,1
38.9759622796083,811,1
77.5608696578694,812,2
46.8547939667846,813,1
43.4749216062871,814,1
39.6140321899486,815,1
75.7042503276587,816,2
43.6295786212448,817,1
40.412245797785,818,1
115.629926911047,819,3
41.7082077290809,820,1
104.226032119569,821,3
119.760736755746,822,3
74.5525773707318,823,2
51.603787441166,824,1
40.9729935999789,825,1
118.060593404787,826,3
123.562533479019,827,3
121.799611204413,828,3
79.5456476087917,829,2
49.7784644996744,830,1
45.0898287993244,831,1
73.8260664728959,832,2
45.2340891345696,833,1
43.0481722599064,834,1
119.462701908818,835,3
114.619393554389,836,3
109.642624553688,837,3
49.6752978875861,838,1
42.8196820685259,839,1
38.4133727283614,840,1
44.0462987975679,841,1
114.027170210218,842,3
120.39891069665,843,3
116.507514792793,844,3
49.7152495950463,845,1
124.135183791662,846,3
39.4539445627814,847,1
47.0065346424701,848,1
73.9096840039295,849,2
82.3691930297669,850,2
43.2356694564405,851,1
43.523792516038,852,1
120.822364347716,853,3
75.2593363046081,854,2
47.6543058613899,855,1
72.2320108760225,856,2
118.20888144562,857,3
46.1951213434912,858,1
116.083276264756,859,3
44.1591731769117,860,1
119.48582480414,861,3
115.155870796185,862,3
54.7928330214141,863,1
109.970695424716,864,3
118.662560156584,865,3
46.3226228331626,866,1
120.28458905408,867,3
114.140793533851,868,3
76.4012150495964,869,2
45.4574689793307,870,1
37.8817995845665,871,1
71.3989473077837,872,2
76.2703183033564,873,2
42.3897888226542,874,1
42.0134023245877,875,1
75.6515899735574,876,2
33.7741765699818,877,1
42.7929809342745,878,1
50.4750608956884,879,1
52.6632371849157,880,1
121.817567230954,881,3
112.398341136886,882,3
77.4097176322194,883,2
41.5925688875252,884,1
111.055127416123,885,3
47.1979068242988,886,1
118.620480863216,887,3
115.174739854953,888,3
47.4981929811973,889,1
45.944016771687,890,1
116.113179970005,891,3
117.067215507537,892,3
42.5604889623173,893,1
110.865095324401,894,3
38.5857178248466,895,1
117.330466949062,896,3
73.017171690173,897,2
37.8070660812464,898,1
73.6473621550225,899,2
48.4677651084883,900,1
47.6699671817851,901,1
38.88151016424,902,1
120.386403530347,903,3
126.790798789125,904,3
98.1852045175708,905,3
118.816892892463,906,3
48.9284365322805,907,1
113.428809412072,908,3
53.3303604686217,909,1
120.949362035891,910,3
116.223830846639,911,3
118.537385380014,912,3
74.0450348535971,913,2
38.9158510044934,914,1
43.6589484498592,915,1
44.6928907558029,916,1
47.3520390678398,917,1
48.480869026984,918,1
75.8068164915701,919,2
46.5055224728107,920,1
112.479525247838,921,3
48.6444973553494,922,1
51.2381820023964,923,1
73.3502058847358,924,2
117.328292070156,925,3
72.5771163928374,926,2
74.4094471215769,927,2
44.8789652419922,928,1
118.24814120756,929,3
48.5717176054848,930,1
113.853790185694,931,3
80.3609598968786,932,2
113.247257904162,933,3
114.295975468887,934,3
105.686836375746,935,3
100.824258995576,936,3
106.078895029993,937,3
108.722892419155,938,3
74.2729576949081,939,2
38.7057663836097,940,1
76.7875524775664,941,2
44.7949604195696,942,1
36.4622945230275,943,1
102.623628562678,944,3
76.8566354694028,945,2
38.1747361388716,946,1
35.0967969396635,947,1
107.758719845497,948,3
116.257859957641,949,3
41.4891849075654,950,1
112.712217978002,951,3
42.8278626044121,952,1
115.676334819561,953,3
108.095709963758,954,3
75.7445121639001,955,2
45.4076598039735,956,1
73.2235351111018,957,2
39.7222797652195,958,1
34.7610923359629,959,1
75.3115178170544,960,2
41.2387903140255,961,1
111.498584443071,962,3
107.571215556607,963,3
117.682401093796,964,3
75.8270917785489,965,2
37.7637814452182,966,1
74.1722142580634,967,2
40.4037233706391,968,1
115.487079666694,969,3
100.494833207541,970,3
41.5329666118119,971,1
41.5480527853324,972,1
113.29285058151,973,3
43.6605350495,974,1
118.127264103445,975,3
111.929894983726,976,3
109.26742068056,977,3
77.5129042634329,978,2
46.2909122542394,979,1
73.2843651216273,980,2
36.1800523833942,981,1
41.3112816264555,982,1
37.5988096470509,983,1
36.853954832063,984,1
35.0207992062447,985,1
115.365101292233,986,3
39.0606663467758,987,1
41.3370613775401,988,1
114.709954769019,989,3
75.1843779580749,990,2
43.9185388948452,991,1
41.0179929947696,992,1
101.343533798946,993,3
101.376394385867,994,3
106.869060978369,995,3
107.531994242462,996,3
47.8625898970861,997,1
74.1034110451263,998,2
115.422437880228,999,3
49.2813953164308,1000,1
125.71608358099,1001,3
46.9180428950344,1002,1
36.7693365089397,1003,1
46.7257241415018,1004,1
113.495828992761,1005,3
48.3644989932912,1006,1
45.1038877916183,1007,1
117.310913963277,1008,3
45.0529570923891,1009,1
78.737581800287,1010,2
48.7191369601569,1011,1
42.5383748106643,1012,1
51.3989125808935,1013,1
117.812243344661,1014,3
38.5594609227948,1015,1
124.329633365882,1016,3
50.1441386028256,1017,1
35.9132498523315,1018,1
112.43651910317,1019,3
72.9145451680506,1020,2
51.7508625774533,1021,1
123.892795948253,1022,3
75.189382672633,1023,2
43.4442061526749,1024,1
48.7871410147808,1025,1
42.0217639714875,1026,1
114.579591996265,1027,3
78.492338936027,1028,2
43.5799261974539,1029,1
46.8928399986357,1030,1
120.777440566709,1031,3
74.318706176541,1032,2
45.516451656818,1033,1
116.064552637984,1034,3
107.627560303052,1035,3
42.8565794402979,1036,1
117.644697990226,1037,3
113.132783593826,1038,3
43.8328247412871,1039,1
118.263004098372,1040,3
75.634209027209,1041,2
43.8821875139272,1042,1
52.0879047823693,1043,1
116.729565960696,1044,3
42.2088663275804,1045,1
77.389565383097,1046,2
77.0233959891448,1047,2
42.1290128833025,1048,1
44.1745140363332,1049,1
42.1612023371731,1050,1
70.0483098896556,1051,2
113.9981706563,1052,3
112.508696456674,1053,3
43.3877773759485,1054,1
120.141545884976,1055,3
48.3533093610527,1056,1
80.2105703932744,1057,2
72.9090493405,1058,2
42.1265298651109,1059,1
49.1866940579515,1060,1
113.311910299849,1061,3
118.966706232037,1062,3
38.9604030770225,1063,1
48.6437701350992,1064,1
116.852223465139,1065,3
35.6685886461189,1066,1
39.8271399915606,1067,1
112.648268944718,1068,3
41.4299635551149,1069,1
114.455175804069,1070,3
44.062655588735,1071,1
107.005898407781,1072,3
114.927201177721,1073,3
44.9430851830055,1074,1
79.5275542427448,1075,2
37.5569900830728,1076,1
71.2492046314622,1077,2
46.3055763094576,1078,1
47.9048662535622,1079,1
125.99985932178,1080,3
21.8357570194174,1081,1
23.623684985668,1082,1
107.159977722495,1083,3
32.5658845876085,1084,1
61.7644241200175,1085,2
113.147041860963,1086,3
103.601187990228,1087,3
106.639430681134,1088,3
106.577626546353,1089,3
23.9684017394223,1090,1
107.364031365865,1091,3
31.7561656475744,1092,1
102.909896354118,1093,3
35.3904456059778,1094,1
23.2499434166837,1095,1
105.770307883111,1096,3
64.3493391278332,1097,2
30.485688699492,1098,1
108.6972578106,1099,3
66.025911504335,1100,2
21.2432265264677,1101,1
33.2962089240433,1102,1
62.7826275920336,1103,2
28.3990728094601,1104,1
101.997184915555,1105,3
103.067041066033,1106,3
60.3710742838573,1107,2
37.0013989185774,1108,1
105.187062805369,1109,3
105.568011647435,1110,3
104.706308288691,1111,3
29.0246051370547,1112,1
106.863259605821,1113,3
63.2825039928372,1114,2
25.6310247634115,1115,1
26.1481151648787,1116,1
110.959714607592,1117,3
104.984855162603,1118,3
112.674918936819,1119,3
106.076227816645,1120,3
110.402236439874,1121,3
63.888770355373,1122,2
28.480125265566,1123,1
111.44039698869,1124,3
62.7999937189793,1125,2
32.6678947575817,1126,1
35.7147271878015,1127,1
109.219189389817,1128,3
106.20044056839,1129,3
64.6714184693184,1130,2
62.0631721316173,1131,2
28.5882149488139,1132,1
25.6189236817116,1133,1
67.4312082543298,1134,2
27.2553551405534,1135,1
29.5813358827168,1136,1
107.589568405266,1137,3
105.017859399871,1138,3
109.467144345618,1139,3
109.769990278921,1140,3
64.7414222027098,1141,2
63.3189536062138,1142,2
28.3750676637554,1143,1
102.460543357865,1144,3
107.889326449575,1145,3
108.475556098829,1146,3
27.0067704610198,1147,1
23.2700865184298,1148,1
39.9825442470942,1149,1
104.855837859537,1150,3
107.854465511393,1151,3
104.55560026949,1152,3
28.9993378594724,1153,1
63.3325917730773,1154,2
30.2828468298903,1155,1
20.5057517772446,1156,1
29.5354134313477,1157,1
29.6026191581752,1158,1
110.733441466526,1159,3
29.8116372417931,1160,1
110.464026767331,1161,3
110.001857033048,1162,3
62.5958062224366,1163,2
28.9074267842017,1164,1
28.8898683241562,1165,1
25.7636919148273,1166,1
28.3580395357466,1167,1
109.047307990266,1168,3
64.8201129789035,1169,2
30.1866717667498,1170,1
20.2423434807528,1171,1
61.4480629502329,1172,2
24.9998071206065,1173,1
55.4498598216288,1174,2
26.3207366274462,1175,1
63.0861381619662,1176,2
26.1176205608714,1177,1
104.154470334271,1178,3
108.081722727736,1179,3
109.669902783797,1180,3
35.5581821266807,1181,1
110.89201690014,1182,3
106.907811143581,1183,3
109.307074310536,1184,3
106.697496215511,1185,3
34.3469730575534,1186,1
25.2249089946279,1187,1
26.5924597008923,1188,1
